YYYY,MM,DD,Date,Where,Site,SST_MIN,SST_MAX,Temperature,SSTA@90th_HS,90th_HS>0,DHW,BAA_7day_max,Fill
2018,8,12,2018-08-12,Satellite,NOAA,23.52,25.53,25.31,1.0168,0,0,0,
2018,8,13,2018-08-13,Satellite,NOAA,23.41,25.35,25.11,1.0642,0,0,0,
2018,8,14,2018-08-14,Satellite,NOAA,23.43,25.29,25.16,0.931,0,0,0,
2018,8,15,2018-08-15,Satellite,NOAA,23.25,25.28,25.06,0.9,0,0,0,
2018,8,16,2018-08-16,Satellite,NOAA,23.29,25.34,25.12,0.8606,0,0,0,
2018,8,17,2018-08-17,Satellite,NOAA,23.35,25.17,24.96,0.8119,0,0,0,
2018,8,18,2018-08-18,Satellite,NOAA,23.45,25.37,25.16,0.8948,0,0,0,
2018,8,19,2018-08-19,Satellite,NOAA,23.47,25.36,25.17,0.9326,0,0,0,
2018,8,20,2018-08-20,Satellite,NOAA,23.35,25.21,24.99,0.6794,0,0,0,
2018,8,21,2018-08-21,Satellite,NOAA,23.09,25,24.82,0.5939,0,0,0,
2018,8,22,2018-08-22,Satellite,NOAA,23.08,24.82,24.66,0.4368,0,0,0,
2018,8,23,2018-08-23,Satellite,NOAA,23.1,24.81,24.64,0.3852,0,0,0,
2018,8,24,2018-08-24,Satellite,NOAA,23.29,24.88,24.77,0.4132,0,0,0,
2018,8,25,2018-08-25,Satellite,NOAA,23.39,25,24.81,0.4323,0,0,0,
2018,8,26,2018-08-26,Satellite,NOAA,23.67,24.91,24.82,0.5471,0,0,0,
2018,8,27,2018-08-27,Satellite,NOAA,23.7,24.93,24.77,0.6032,0,0,0,
2018,8,28,2018-08-28,Satellite,NOAA,23.78,25.19,24.9,0.4677,0,0,0,
2018,8,29,2018-08-29,Satellite,NOAA,23.89,25.23,24.92,0.5706,0,0,0,
2018,8,30,2018-08-30,Satellite,NOAA,23.88,25.28,24.92,0.3729,0,0,0,
2018,8,31,2018-08-31,Satellite,NOAA,23.85,25.18,24.76,0.4052,0,0,0,
2018,9,1,2018-09-01,Satellite,NOAA,24.15,25.6,25.09,0.5223,0,0,0,
2018,9,2,2018-09-02,Satellite,NOAA,24.09,25.49,24.98,0.6348,0,0,0,
2018,9,3,2018-09-03,Satellite,NOAA,24.18,25.31,25.06,0.4952,0,0,0,
2018,9,4,2018-09-04,Satellite,NOAA,24.31,25.34,25.09,0.5045,0,0,0,
2018,9,5,2018-09-05,Satellite,NOAA,24.46,25.37,25.19,0.5877,0,0,0,
2018,9,6,2018-09-06,Satellite,NOAA,24.51,25.49,25.27,0.6255,0,0,0,
2018,9,7,2018-09-07,Satellite,NOAA,24.61,25.42,25.26,0.6271,0,0,0,
2018,9,8,2018-09-08,Satellite,NOAA,24.56,25.31,25.07,0.7165,0,0,0,
2018,9,9,2018-09-09,Satellite,NOAA,24.63,25.63,25.25,0.6561,0,0,0,
2018,9,10,2018-09-10,Satellite,NOAA,24.55,25.52,25.28,0.71,0,0,0,
2018,9,11,2018-09-11,Satellite,NOAA,24.43,25.33,25.18,0.5045,0,0,0,
2018,9,12,2018-09-12,Satellite,NOAA,24.54,25.48,25.3,0.5303,0,0,0,
2018,9,13,2018-09-13,Satellite,NOAA,24.51,25.35,25.26,0.6006,0,0,0,
2018,9,14,2018-09-14,Satellite,NOAA,24.5,25.3,25.15,0.4203,0,0,0,
2018,9,15,2018-09-15,Satellite,NOAA,24.36,25.32,25.12,0.41,0,0,0,
2018,9,16,2018-09-16,Satellite,NOAA,24.5,25.48,25.38,0.6067,0,0,0,
2018,9,17,2018-09-17,Satellite,NOAA,24.64,25.43,25.25,0.4653,0,0,0,
2018,9,18,2018-09-18,Satellite,NOAA,24.54,25.24,25.13,0.368,0,0,0,
2018,9,19,2018-09-19,Satellite,NOAA,24.4,25.14,25.05,0.1907,0,0,0,
2018,9,20,2018-09-20,Satellite,NOAA,24.58,25.46,25.27,0.405,0,0,0,
2018,9,21,2018-09-21,Satellite,NOAA,24.63,25.39,25.19,0.282,0,0,0,
2018,9,22,2018-09-22,Satellite,NOAA,24.61,25.26,25.09,0.3327,0,0,0,
2018,9,23,2018-09-23,Satellite,NOAA,24.51,25.25,25.15,0.2533,0,0,0,
2018,9,24,2018-09-24,Satellite,NOAA,24.58,25.3,25.18,0.124,0,0,0,
2018,9,25,2018-09-25,Satellite,NOAA,24.51,25.23,25.06,0.2233,0,0,0,
2018,9,26,2018-09-26,Satellite,NOAA,24.48,25.17,25.06,0.047,0,0,0,
2018,9,27,2018-09-27,Satellite,NOAA,24.25,25.12,25.01,0.224,0,0,0,
2018,9,28,2018-09-28,Satellite,NOAA,24.17,25.04,24.98,-0.025,0,0,0,
2018,9,29,2018-09-29,Satellite,NOAA,24.15,25.05,24.93,0.108,0,0,0,
2018,9,30,2018-09-30,Satellite,NOAA,24.23,25.08,24.97,0.05,0,0,0,
2018,10,1,2018-10-01,Satellite,NOAA,24.21,24.99,24.84,-0.358,0,0,0,
2018,10,2,2018-10-02,Satellite,NOAA,24.1,24.98,24.88,-0.14,0,0,0,
2018,10,3,2018-10-03,Satellite,NOAA,24.08,24.95,24.84,-0.236,0,0,0,
2018,10,4,2018-10-04,Satellite,NOAA,24,24.95,24.85,-0.245,0,0,0,
2018,10,5,2018-10-05,Satellite,NOAA,24.41,25.18,24.98,-0.38,0,0,0,
2018,10,6,2018-10-06,Satellite,NOAA,24.69,25.4,24.95,-0.45,0,0,0,
2018,10,7,2018-10-07,Satellite,NOAA,24.93,25.6,25.33,-0.0867,0,0,0,
2018,10,8,2018-10-08,Satellite,NOAA,24.91,25.64,25.46,-0.0083,0,0,0,
2018,10,9,2018-10-09,Satellite,NOAA,25.09,25.77,25.47,-0.028,0,0,0,
2018,10,10,2018-10-10,Satellite,NOAA,25.18,26.13,25.84,0.3617,0,0,0,
2018,10,11,2018-10-11,Satellite,NOAA,25.34,26.29,26.06,0.4093,0,0,0,
2018,10,12,2018-10-12,Satellite,NOAA,25.45,26.31,26.12,0.462,0,0,0,
2018,10,13,2018-10-13,Satellite,NOAA,25.45,26.27,26.13,0.376,0,0,0,
2018,10,14,2018-10-14,Satellite,NOAA,25.51,26.34,26.15,0.381,0,0,0,
2018,10,15,2018-10-15,Satellite,NOAA,25.46,26.51,26.37,0.52,0,0,0,
2018,10,16,2018-10-16,Satellite,NOAA,25.85,26.7,26.24,0.4968,0,0,0,
2018,10,17,2018-10-17,Satellite,NOAA,26.11,27.15,26.75,0.8719,0,0,0,
2018,10,18,2018-10-18,Satellite,NOAA,26.13,27.03,26.5,0.6674,0,0,0,
2018,10,19,2018-10-19,Satellite,NOAA,26.02,27.07,26.71,0.7839,0,0,0,
2018,10,20,2018-10-20,Satellite,NOAA,25.99,27.21,26.68,0.7948,0,0,0,
2018,10,21,2018-10-21,Satellite,NOAA,26.04,27.33,26.88,0.7419,0,0,0,
2018,10,22,2018-10-22,Satellite,NOAA,26.18,27.35,26.76,0.8226,0,0,0,
2018,10,23,2018-10-23,Satellite,NOAA,26.25,27.68,26.98,0.7574,0,0,0,
2018,10,24,2018-10-24,Satellite,NOAA,26.3,27.49,27.03,0.7758,0,0,0,
2018,10,25,2018-10-25,Satellite,NOAA,25.96,27.39,27.03,0.6965,0,0,0,
2018,10,26,2018-10-26,Satellite,NOAA,26.16,27.38,26.87,0.52,0,0,0,
2018,10,27,2018-10-27,Satellite,NOAA,26.23,27.69,26.88,0.7294,0,0,0,
2018,10,28,2018-10-28,Satellite,NOAA,26.42,27.64,27.07,0.6584,0,0,0,
2018,10,29,2018-10-29,Satellite,NOAA,26.47,28.07,27.35,0.8116,0,0,0,
2018,10,30,2018-10-30,Satellite,NOAA,26.52,27.78,27.27,0.6948,0,0,0,
2018,10,31,2018-10-31,Satellite,NOAA,26.66,27.57,27.22,0.6003,0,0,0,
2018,11,1,2018-11-01,Satellite,NOAA,26.59,27.67,27.18,0.751,0,0,0,
2018,11,2,2018-11-02,Satellite,NOAA,26.57,27.63,27.09,0.4965,0,0,0,
2018,11,3,2018-11-03,Satellite,NOAA,26.58,27.69,27.13,0.4,0,0,0,
2018,11,4,2018-11-04,Satellite,NOAA,26.63,27.67,27.14,0.3658,0,0,0,
2018,11,5,2018-11-05,Satellite,NOAA,26.71,27.86,27.31,0.5003,0,0,0,
2018,11,6,2018-11-06,Satellite,NOAA,26.81,27.94,27.4,0.6055,0,0,0,
2018,11,7,2018-11-07,Satellite,NOAA,26.85,28.29,27.58,0.6026,0,0,0,
2018,11,8,2018-11-08,Satellite,NOAA,26.92,28.42,27.63,0.6755,0,0,0,
2018,11,9,2018-11-09,Satellite,NOAA,26.9,28.18,27.61,0.5461,0,0,0,
2018,11,10,2018-11-10,Satellite,NOAA,26.93,28.13,27.63,0.5168,0,0,0,
2018,11,11,2018-11-11,Satellite,NOAA,26.94,28.06,27.71,0.4913,0,0,0,
2018,11,12,2018-11-12,Satellite,NOAA,26.88,28,27.6,0.4261,0,0,0,
2018,11,13,2018-11-13,Satellite,NOAA,26.89,27.96,27.56,0.3974,0,0,0,
2018,11,14,2018-11-14,Satellite,NOAA,26.99,28.03,27.6,0.3494,0,0,0,
2018,11,15,2018-11-15,Satellite,NOAA,27.02,28,27.57,0.31,0,0,0,
2018,11,16,2018-11-16,Satellite,NOAA,26.95,28.01,27.65,0.2637,0,0,0,
2018,11,17,2018-11-17,Satellite,NOAA,27.01,28.16,27.69,0.276,0,0,0,
2018,11,18,2018-11-18,Satellite,NOAA,27.06,28.31,27.67,0.336,0,0,0,
2018,11,19,2018-11-19,Satellite,NOAA,27.06,28.4,27.75,0.302,0,0,0,
2018,11,20,2018-11-20,Satellite,NOAA,26.98,28.32,27.78,0.3083,0,0,0,
2018,11,21,2018-11-21,Satellite,NOAA,27.12,28.31,27.76,0.452,0,0,0,
2018,11,22,2018-11-22,Satellite,NOAA,27.32,28.42,27.93,0.5463,0,0,0,
2018,11,23,2018-11-23,Satellite,NOAA,27.12,28.43,28,0.606,0,0,0,
2018,11,24,2018-11-24,Satellite,NOAA,27.57,28.49,28.31,0.777,0,0,0,
2018,11,25,2018-11-25,Satellite,NOAA,27.72,28.9,28.47,0.9933,0,0,0,
2018,11,26,2018-11-26,Satellite,NOAA,27.99,29.4,28.87,1.258,0,0,0,
2018,11,27,2018-11-27,Satellite,NOAA,28,29.39,28.86,1.286,0,0,0,
2018,11,28,2018-11-28,Satellite,NOAA,27.93,29.2,28.71,1.4173,0.1,0,1,
2018,11,29,2018-11-29,Satellite,NOAA,27.55,29.3,29.07,1.392,0.2,0,1,
2018,11,30,2018-11-30,Satellite,NOAA,28.07,29.02,28.69,1.185,0,0,1,
2018,12,1,2018-12-01,Satellite,NOAA,28.16,29.19,28.67,1.1153,0.04,0,1,
2018,12,2,2018-12-02,Satellite,NOAA,28.36,29.39,29.24,1.496,0.34,0,1,
2018,12,3,2018-12-03,Satellite,NOAA,28.4,29.56,29.38,1.614,0.48,0,1,
2018,12,4,2018-12-04,Satellite,NOAA,28.39,29.45,28.92,1.2863,0.3,0,1,
2018,12,5,2018-12-05,Satellite,NOAA,28.71,29.47,29.01,1.41,0.47,0,1,
2018,12,6,2018-12-06,Satellite,NOAA,28.39,29.56,29.33,1.647,0.62,0,1,
2018,12,7,2018-12-07,Satellite,NOAA,28.05,29.46,28.96,1.2347,0.32,0,1,
2018,12,8,2018-12-08,Satellite,NOAA,28.12,29.37,29.08,1.2247,0.17,0,1,
2018,12,9,2018-12-09,Satellite,NOAA,28.28,29.52,29.04,1.166,0.13,0,1,
2018,12,10,2018-12-10,Satellite,NOAA,28.11,29.36,28.57,0.8383,0.03,0,1,
2018,12,11,2018-12-11,Satellite,NOAA,28.06,29.22,28.58,0.7893,0,0,1,
2018,12,12,2018-12-12,Satellite,NOAA,27.51,29.39,28.74,0.731,0.01,0,1,
2018,12,13,2018-12-13,Satellite,NOAA,28.05,29.29,28.97,1.0393,0.35,0,1,
2018,12,14,2018-12-14,Satellite,NOAA,28.19,29.31,29.13,1.2377,0.5,0,1,
2018,12,15,2018-12-15,Satellite,NOAA,28.12,29.27,28.93,1,0.3,0,1,
2018,12,16,2018-12-16,Satellite,NOAA,27.98,29.2,28.93,0.9923,0.29,0,1,
2018,12,17,2018-12-17,Satellite,NOAA,27.96,28.99,28.65,0.8194,0.06,0,1,
2018,12,18,2018-12-18,Satellite,NOAA,28.61,30.05,29.37,1.3687,0.73,0,1,
2018,12,19,2018-12-19,Satellite,NOAA,28.91,29.93,29.5,1.5052,0.87,0,1,
2018,12,20,2018-12-20,Satellite,NOAA,28.78,29.83,29.78,1.7497,0.87,0,1,
2018,12,21,2018-12-21,Satellite,NOAA,28.83,30.5,29.69,1.6755,1.13,0.1614,2,
2018,12,22,2018-12-22,Satellite,NOAA,28.65,30.29,29.68,1.6626,1.11,0.32,2,
2018,12,23,2018-12-23,Satellite,NOAA,28.65,30.41,29.78,1.6587,1.11,0.4786,2,
2018,12,24,2018-12-24,Satellite,NOAA,28.65,30.02,29.75,1.5455,0.86,0.4786,2,
2018,12,25,2018-12-25,Satellite,NOAA,28.41,29.92,29.7,1.4606,0.79,0.4786,2,
2018,12,26,2018-12-26,Satellite,NOAA,28.54,29.69,29.46,1.2123,0.57,0.4786,2,
2018,12,27,2018-12-27,Satellite,NOAA,28.39,29.55,29.36,1.0868,0.47,0.4786,2,
2018,12,28,2018-12-28,Satellite,NOAA,28.17,29.51,29.18,0.9142,0.51,0.4786,2,
2018,12,29,2018-12-29,Satellite,NOAA,28,29.38,29.09,0.8768,0.39,0.4786,2,
2018,12,30,2018-12-30,Satellite,NOAA,28.08,29.34,29.3,0.951,0.39,0.4786,1,
2018,12,31,2018-12-31,Satellite,NOAA,28.01,29.3,29.04,0.6952,0.34,0.4786,1,
2019,1,1,2019-01-01,Satellite,NOAA,27.73,29.21,28.89,0.581,0.26,0.4786,1,
2019,1,2,2019-01-02,Satellite,NOAA,27.63,29.05,28.79,0.3752,0,0.4786,1,
2019,1,3,2019-01-03,Satellite,NOAA,27.73,29.08,28.36,0.1529,0,0.4786,1,
2019,1,4,2019-01-04,Satellite,NOAA,27.78,28.89,28.6,0.1548,0,0.4786,1,
2019,1,5,2019-01-05,Satellite,NOAA,27.85,28.76,28.55,0.0729,0,0.4786,1,
2019,1,6,2019-01-06,Satellite,NOAA,27.79,28.83,28.56,0.0597,0,0.4786,1,
2019,1,7,2019-01-07,Satellite,NOAA,27.97,28.94,28.61,0.1532,0,0.4786,1,
2019,1,8,2019-01-08,Satellite,NOAA,28.07,29.26,28.69,0.3674,0.1,0.4786,1,
2019,1,9,2019-01-09,Satellite,NOAA,28.42,29.45,29.01,0.5171,0.23,0.4786,1,
2019,1,10,2019-01-10,Satellite,NOAA,28.43,29.72,29.19,0.7097,0.46,0.4786,1,
2019,1,11,2019-01-11,Satellite,NOAA,28.33,29.34,28.91,0.5248,0.34,0.4786,1,
2019,1,12,2019-01-12,Satellite,NOAA,28.27,29.14,29.06,0.4339,0.16,0.4786,1,
2019,1,13,2019-01-13,Satellite,NOAA,28.5,29.27,29.02,0.4026,0.15,0.4786,1,
2019,1,14,2019-01-14,Satellite,NOAA,28.37,29.15,29.01,0.3316,0.11,0.4786,1,
2019,1,15,2019-01-15,Satellite,NOAA,28.24,28.95,28.55,0.04,0,0.4786,1,
2019,1,16,2019-01-16,Satellite,NOAA,28.36,28.95,28.56,0.0481,0,0.4786,1,
2019,1,17,2019-01-17,Satellite,NOAA,28.46,28.91,28.63,0.1429,0.04,0.4786,1,
2019,1,18,2019-01-18,Satellite,NOAA,28.56,29.08,28.74,0.2455,0.11,0.4786,1,
2019,1,19,2019-01-19,Satellite,NOAA,28.44,29.01,28.69,0.2245,0.12,0.4786,1,
2019,1,20,2019-01-20,Satellite,NOAA,28.35,29.01,28.64,0.1726,0.03,0.4786,1,
2019,1,21,2019-01-21,Satellite,NOAA,28.37,28.93,28.76,0.2416,0.04,0.4786,1,
2019,1,22,2019-01-22,Satellite,NOAA,28.32,29,28.63,0.1097,0.04,0.4786,1,
2019,1,23,2019-01-23,Satellite,NOAA,28.31,29.1,28.8,0.2739,0.17,0.4786,1,
2019,1,24,2019-01-24,Satellite,NOAA,28.31,29.13,28.84,0.3194,0.22,0.4786,1,
2019,1,25,2019-01-25,Satellite,NOAA,28.53,29.13,28.75,0.2545,0.18,0.4786,1,
2019,1,26,2019-01-26,Satellite,NOAA,28.4,29.04,28.71,0.2226,0.1,0.4786,1,
2019,1,27,2019-01-27,Satellite,NOAA,28.45,29.06,28.76,0.2465,0.13,0.4786,1,
2019,1,28,2019-01-28,Satellite,NOAA,28.46,29.05,28.8,0.2403,0.13,0.4786,1,
2019,1,29,2019-01-29,Satellite,NOAA,28.55,29.16,28.89,0.3287,0.23,0.4786,1,
2019,1,30,2019-01-30,Satellite,NOAA,28.38,29.25,28.78,0.2568,0.2,0.4786,1,
2019,1,31,2019-01-31,Satellite,NOAA,28.22,29.44,29.19,0.4481,0.39,0.4786,1,
2019,2,1,2019-02-01,Satellite,NOAA,27.84,29.4,29.12,0.3932,0.33,0.4786,1,
2019,2,2,2019-02-02,Satellite,NOAA,27.51,29.29,28.91,0.2329,0.17,0.4786,1,
2019,2,3,2019-02-03,Satellite,NOAA,27.46,29.2,28.94,0.1997,0.13,0.4786,1,
2019,2,4,2019-02-04,Satellite,NOAA,27.19,28.97,28.81,0.0561,0.01,0.4786,1,
2019,2,5,2019-02-05,Satellite,NOAA,27.21,29.01,28.99,0.18,0.08,0.4786,1,
2019,2,6,2019-02-06,Satellite,NOAA,27.12,29.02,28.64,0.0506,0.01,0.4786,1,
2019,2,7,2019-02-07,Satellite,NOAA,27.09,29.11,28.78,0.1887,0.15,0.4786,1,
2019,2,8,2019-02-08,Satellite,NOAA,27.02,29.12,28.84,0.2161,0.18,0.4786,1,
2019,2,9,2019-02-09,Satellite,NOAA,27.68,28.83,28.59,-0.0129,0,0.4786,1,
2019,2,10,2019-02-10,Satellite,NOAA,28.04,29.4,29.14,0.5258,0.5,0.4786,1,
2019,2,11,2019-02-11,Satellite,NOAA,28.12,29.35,28.98,0.3781,0.36,0.4786,1,
2019,2,12,2019-02-12,Satellite,NOAA,28.1,29.3,28.89,0.3377,0.33,0.4786,1,
2019,2,13,2019-02-13,Satellite,NOAA,28.26,29.56,29.22,0.6223,0.61,0.4786,1,
2019,2,14,2019-02-14,Satellite,NOAA,28.46,29.85,29.52,0.9132,0.91,0.4786,1,
2019,2,15,2019-02-15,Satellite,NOAA,28.48,29.45,29.17,0.47,0.47,0.4786,1,
2019,2,16,2019-02-16,Satellite,NOAA,28.43,29.3,28.96,0.35,0.33,0.4786,1,
2019,2,17,2019-02-17,Satellite,NOAA,28.74,29.46,29.02,0.4814,0.44,0.4786,1,
2019,2,18,2019-02-18,Satellite,NOAA,28.74,29.58,29.23,0.6921,0.63,0.4786,1,
2019,2,19,2019-02-19,Satellite,NOAA,29.02,29.87,29.66,1.0314,0.94,0.4786,1,
2019,2,20,2019-02-20,Satellite,NOAA,28.82,30.39,30.21,1.5007,1.39,0.6771,2,
2019,2,21,2019-02-21,Satellite,NOAA,28.77,30.38,30.19,1.5493,1.41,0.8786,2,
2019,2,22,2019-02-22,Satellite,NOAA,28.9,30.2,30.02,1.375,1.22,1.0529,2,
2019,2,23,2019-02-23,Satellite,NOAA,29.2,30.05,29.94,1.32,1.14,1.2157,2,
2019,2,24,2019-02-24,Satellite,NOAA,28.98,29.74,29.58,0.9961,0.8,1.2157,2,
2019,2,25,2019-02-25,Satellite,NOAA,28.85,29.69,29.38,0.905,0.68,1.2157,2,
2019,2,26,2019-02-26,Satellite,NOAA,28.7,29.34,29.06,0.7279,0.5,1.2157,2,
2019,2,27,2019-02-27,Satellite,NOAA,28.39,29.11,28.96,0.5629,0.31,1.2157,2,
2019,2,28,2019-02-28,Satellite,NOAA,28.26,29.03,28.82,0.4546,0.19,1.2157,2,
2019,3,1,2019-03-01,Satellite,NOAA,28.15,29.09,29.05,0.58,0.23,1.2157,2,
2019,3,2,2019-03-02,Satellite,NOAA,27.83,29.01,28.98,0.4504,0.07,1.2157,1,
2019,3,3,2019-03-03,Satellite,NOAA,27.79,28.77,28.62,0.2757,0,1.2157,1,
2019,3,4,2019-03-04,Satellite,NOAA,27.78,28.61,28.53,0.1975,0,1.2157,1,
2019,3,5,2019-03-05,Satellite,NOAA,27.72,28.7,28.54,0.2357,0,1.2157,1,
2019,3,6,2019-03-06,Satellite,NOAA,27.74,28.84,28.66,0.3489,0.03,1.2157,1,
2019,3,7,2019-03-07,Satellite,NOAA,27.82,28.91,28.81,0.5357,0.2,1.2157,1,
2019,3,8,2019-03-08,Satellite,NOAA,28.02,28.95,28.86,0.6,0.15,1.2157,1,
2019,3,9,2019-03-09,Satellite,NOAA,27.9,28.93,28.57,0.3479,0.01,1.2157,1,
2019,3,10,2019-03-10,Satellite,NOAA,27.94,29.03,28.7,0.4868,0.15,1.2157,1,
2019,3,11,2019-03-11,Satellite,NOAA,28,29.1,28.77,0.5743,0.06,1.2157,1,
2019,3,12,2019-03-12,Satellite,NOAA,28.13,29.06,28.85,0.6754,0.22,1.2157,1,
2019,3,13,2019-03-13,Satellite,NOAA,27.87,28.97,28.66,0.4214,0.05,1.2157,1,
2019,3,14,2019-03-14,Satellite,NOAA,28.22,29.09,28.68,0.6789,0.11,1.2157,1,
2019,3,15,2019-03-15,Satellite,NOAA,28.46,29.23,29.01,0.92,0.29,1.0543,1,
2019,3,16,2019-03-16,Satellite,NOAA,28.44,29.34,29.23,1.0532,0.42,0.8957,1,
2019,3,17,2019-03-17,Satellite,NOAA,28.52,29.39,29.12,1.1123,0.44,0.7371,1,
2019,3,18,2019-03-18,Satellite,NOAA,28.51,29.1,28.91,0.9484,0.23,0.7371,1,
2019,3,19,2019-03-19,Satellite,NOAA,28.52,29.18,29.15,1.0348,0.25,0.7371,1,
2019,3,20,2019-03-20,Satellite,NOAA,28.07,28.85,28.72,0.7484,0.09,0.7371,1,
2019,3,21,2019-03-21,Satellite,NOAA,28.02,28.66,28.58,0.63,0,0.7371,1,
2019,3,22,2019-03-22,Satellite,NOAA,28.28,28.7,28.45,0.6955,0,0.7371,1,
2019,3,23,2019-03-23,Satellite,NOAA,28.14,28.7,28.46,0.5726,0,0.7371,1,
2019,3,24,2019-03-24,Satellite,NOAA,27.86,28.71,28.66,0.8997,0,0.7371,1,
2019,3,25,2019-03-25,Satellite,NOAA,28.35,28.86,28.7,0.86,0.07,0.7371,1,
2019,3,26,2019-03-26,Satellite,NOAA,28.51,29.11,28.98,1.2019,0.24,0.7371,1,
2019,3,27,2019-03-27,Satellite,NOAA,28.61,29.4,29.32,1.6026,0.49,0.7371,1,
2019,3,28,2019-03-28,Satellite,NOAA,28.48,29.45,29.29,1.5684,0.7,0.7371,1,
2019,3,29,2019-03-29,Satellite,NOAA,28.44,29.42,29.27,1.5565,0.64,0.7371,1,
2019,3,30,2019-03-30,Satellite,NOAA,28.58,29.45,29.17,1.4358,0.57,0.7371,1,
2019,3,31,2019-03-31,Satellite,NOAA,28.51,29.36,29.02,1.3242,0.46,0.7371,1,
2019,4,1,2019-04-01,Satellite,NOAA,28.23,29.45,29.11,1.4526,0.54,0.7371,1,
2019,4,2,2019-04-02,Satellite,NOAA,27.94,29.42,29.12,1.6081,0.41,0.7371,1,
2019,4,3,2019-04-03,Satellite,NOAA,27.9,29.33,29.1,1.6135,0.37,0.7371,1,
2019,4,4,2019-04-04,Satellite,NOAA,27.77,29.13,28.91,1.4639,0.2,0.7371,1,
2019,4,5,2019-04-05,Satellite,NOAA,27.67,28.94,28.67,1.1061,0.04,0.7371,1,
2019,4,6,2019-04-06,Satellite,NOAA,27.66,28.77,28.52,0.9945,0,0.7371,1,
2019,4,7,2019-04-07,Satellite,NOAA,27.64,28.63,28.46,1.0894,0,0.7371,1,
2019,4,8,2019-04-08,Satellite,NOAA,27.44,28.62,28.3,0.921,0,0.7371,1,
2019,4,9,2019-04-09,Satellite,NOAA,27.34,28.56,28.21,0.8765,0,0.7371,1,
2019,4,10,2019-04-10,Satellite,NOAA,27.24,28.46,28.01,0.6835,0,0.7371,1,
2019,4,11,2019-04-11,Satellite,NOAA,27.37,28.37,27.96,0.6239,0,0.7371,1,
2019,4,12,2019-04-12,Satellite,NOAA,27.2,28.6,27.97,0.7619,0,0.7371,0,
2019,4,13,2019-04-13,Satellite,NOAA,27.09,28.36,27.97,0.7806,0,0.7371,0,
2019,4,14,2019-04-14,Satellite,NOAA,27.05,28.1,27.8,0.6029,0,0.7371,0,
2019,4,15,2019-04-15,Satellite,NOAA,26.96,28.29,27.94,0.79,0,0.7371,0,
2019,4,16,2019-04-16,Satellite,NOAA,26.86,28.02,27.82,0.7353,0,0.7371,0,
2019,4,17,2019-04-17,Satellite,NOAA,26.81,27.98,27.83,0.744,0,0.7371,0,
2019,4,18,2019-04-18,Satellite,NOAA,26.78,27.93,27.85,0.763,0,0.7371,0,
2019,4,19,2019-04-19,Satellite,NOAA,26.66,27.84,27.7,0.666,0,0.7371,0,
2019,4,20,2019-04-20,Satellite,NOAA,26.6,27.81,27.62,0.5717,0,0.7371,0,
2019,4,21,2019-04-21,Satellite,NOAA,26.54,27.83,27.68,0.692,0,0.7371,0,
2019,4,22,2019-04-22,Satellite,NOAA,26.66,27.78,27.7,0.7273,0,0.7371,0,
2019,4,23,2019-04-23,Satellite,NOAA,26.64,27.84,27.68,0.7533,0,0.7371,0,
2019,4,24,2019-04-24,Satellite,NOAA,26.49,27.9,27.7,0.804,0,0.7371,0,
2019,4,25,2019-04-25,Satellite,NOAA,26.92,27.94,27.71,0.8633,0,0.7371,0,
2019,4,26,2019-04-26,Satellite,NOAA,27.05,27.8,27.69,0.8723,0,0.7371,0,
2019,4,27,2019-04-27,Satellite,NOAA,26.99,27.83,27.67,0.862,0,0.7371,0,
2019,4,28,2019-04-28,Satellite,NOAA,26.86,27.98,27.81,1.032,0,0.7371,0,
2019,4,29,2019-04-29,Satellite,NOAA,26.83,27.9,27.72,1.0227,0,0.7371,0,
2019,4,30,2019-04-30,Satellite,NOAA,26.66,27.79,27.61,0.96,0,0.7371,0,
2019,5,1,2019-05-01,Satellite,NOAA,26.59,27.86,27.61,0.944,0,0.7371,0,
2019,5,2,2019-05-02,Satellite,NOAA,26.67,28.1,27.73,1.088,0,0.7371,0,
2019,5,3,2019-05-03,Satellite,NOAA,26.56,28.12,27.58,1.01,0,0.7371,0,
2019,5,4,2019-05-04,Satellite,NOAA,26.5,27.93,27.56,0.976,0,0.7371,0,
2019,5,5,2019-05-05,Satellite,NOAA,26.37,27.78,27.5,1.0067,0,0.7371,0,
2019,5,6,2019-05-06,Satellite,NOAA,26.13,27.61,27.43,0.931,0,0.7371,0,
2019,5,7,2019-05-07,Satellite,NOAA,25.91,27.64,27.33,0.8773,0,0.7371,0,
2019,5,8,2019-05-08,Satellite,NOAA,25.99,27.56,27.27,0.8663,0,0.7371,0,
2019,5,9,2019-05-09,Satellite,NOAA,25.93,27.57,27.22,0.996,0,0.7371,0,
2019,5,10,2019-05-10,Satellite,NOAA,25.73,27.36,27.05,0.845,0,0.7371,0,
2019,5,11,2019-05-11,Satellite,NOAA,25.63,27.34,27.04,0.7287,0,0.7371,0,
2019,5,12,2019-05-12,Satellite,NOAA,25.44,27.23,27,0.973,0,0.7371,0,
2019,5,13,2019-05-13,Satellite,NOAA,25.43,27.16,26.84,0.79,0,0.7371,0,
2019,5,14,2019-05-14,Satellite,NOAA,25.46,27.18,26.86,0.655,0,0.7371,0,
2019,5,15,2019-05-15,Satellite,NOAA,25.16,27.04,26.7,0.64,0,0.5386,0,
2019,5,16,2019-05-16,Satellite,NOAA,25.14,27.22,26.83,0.6781,0,0.3371,0,
